country,city,year,pollutant,avg_value,median_value,p95_value,measurements,max_value,min_value
IN,Delhi,2016,o3,28.0,28.0,28.0,1,28.0,28.0
IN,Delhi,2017,co,790.366,700.0,1598.0,5,1730.0,1.83
IN,Delhi,2017,no2,87.35333333333334,68.13499999999999,161.08249999999998,6,166.7,27.02
IN,Delhi,2017,o3,73.41666666666667,77.48,123.39250000000001,6,135.4,11.87
IN,Delhi,2017,pm10,263.25,249.5,399.94999999999993,4,425.0,129.0
IN,Delhi,2017,pm25,104.86666666666667,81.35,196.5,6,231.0,70.0
IN,Delhi,2017,so2,24.006666666666664,13.239999999999998,64.03,6,75.63,1.3
IN,Delhi,2018,co,24166.666666666668,20000.0,47000.0,3,50000.0,2500.0
IN,Delhi,2018,no2,102.366,121.43,131.88,5,132.1,40.3
IN,Delhi,2018,o3,58.0,58.0,76.0,2,78.0,38.0
IN,Delhi,2018,pm10,224.0,206.0,301.4,3,312.0,154.0
IN,Delhi,2018,pm25,201.98,166.0,405.59999999999997,5,451.0,11.9
IN,Delhi,2018,so2,18.80666666666667,19.0,29.799999999999997,3,31.0,6.42
IN,Delhi,2019,co,1062.3485714285714,900.0,2495.999999999995,35,3990.0,0.0
IN,Delhi,2019,no2,47.28243243243244,43.6,90.23799999999996,37,119.29,0.0
IN,Delhi,2019,o3,23.806944444444444,14.95,56.629999999999995,36,124.9,0.0
IN,Delhi,2019,pm10,143.11333333333332,134.0,215.0,33,407.0,53.18
IN,Delhi,2019,pm25,57.53405405405406,56.0,113.99999999999997,37,120.7,0.0
IN,Delhi,2019,so2,21.361,22.95,35.785,30,40.9,2.1
IN,Dewas,2019,co,460.0,460.0,460.0,1,460.0,460.0
IN,Dewas,2019,no2,14.7,14.7,14.7,1,14.7,14.7
IN,Dewas,2019,o3,55.3,55.3,55.3,1,55.3,55.3
IN,Dewas,2019,pm10,173.0,173.0,173.0,1,173.0,173.0
IN,Dewas,2019,pm25,42.0,42.0,42.0,1,42.0,42.0
IN,Dewas,2019,so2,4.5,4.5,4.5,1,4.5,4.5
IN,Dharuhera,2019,co,1250.0,1250.0,1250.0,1,1250.0,1250.0
IN,Dharuhera,2019,no2,75.18,75.18,75.18,1,75.18,75.18
IN,Dharuhera,2019,o3,8.69,8.69,8.69,1,8.69,8.69
IN,Dharuhera,2019,pm10,101.12,101.12,101.12,1,101.12,101.12
IN,Dharuhera,2019,pm25,48.81,48.81,48.81,1,48.81,48.81
IN,Dharuhera,2019,so2,23.87,23.87,23.87,1,23.87,23.87
IN,Durgapur,2018,no2,0.0,0.0,0.0,1,0.0,0.0
IN,Durgapur,2018,o3,2.1,2.1,2.1,1,2.1,2.1
IN,Durgapur,2019,co,390.0,390.0,390.0,1,390.0,390.0
IN,Durgapur,2019,pm10,21.8,21.8,21.8,1,21.8,21.8
IN,Durgapur,2019,so2,41.51,41.51,41.51,1,41.51,41.51
IN,Faridabad,2018,co,10.0,10.0,10.0,1,10.0,10.0
IN,Faridabad,2018,no2,69.44,69.44,69.44,1,69.44,69.44
IN,Faridabad,2018,o3,5.46,5.46,5.46,1,5.46,5.46
IN,Faridabad,2018,pm10,372.0,372.0,607.8,2,634.0,110.0
IN,Faridabad,2018,pm25,232.0,232.0,232.0,1,232.0,232.0
IN,Faridabad,2018,so2,8.19,8.19,8.19,1,8.19,8.19
IN,Faridabad,2019,co,2040.0,2040.0,2040.0,1,2040.0,2040.0
IN,Faridabad,2019,no2,148.71,148.71,148.71,1,148.71,148.71
IN,Faridabad,2019,o3,35.87,35.87,35.87,1,35.87,35.87
IN,Faridabad,2019,pm25,195.0,195.0,195.0,1,195.0,195.0
IN,Faridabad,2019,so2,46.9,46.9,46.9,1,46.9,46.9
IN,Fatehabad ,2019,co,0.0,0.0,0.0,1,0.0,0.0
IN,Fatehabad ,2019,no2,50.1,50.1,50.1,1,50.1,50.1
IN,Fatehabad ,2019,o3,46.9,46.9,46.9,1,46.9,46.9
IN,Fatehabad ,2019,pm10,50.5,50.5,50.5,1,50.5,50.5
IN,Fatehabad ,2019,pm25,11.87,11.87,11.87,1,11.87,11.87
IN,Fatehabad ,2019,so2,276.2,276.2,276.2,1,276.2,276.2
IN,Gandhinagar,2019,co,290.0,290.0,290.0,1,290.0,290.0
IN,Gandhinagar,2019,no2,10.12,10.12,10.12,1,10.12,10.12
IN,Gandhinagar,2019,o3,39.93,39.93,39.93,1,39.93,39.93
IN,Gandhinagar,2019,pm10,137.16,137.16,137.16,1,137.16,137.16
IN,Gandhinagar,2019,pm25,45.62,45.62,45.62,1,45.62,45.62
IN,Gandhinagar,2019,so2,2.02,2.02,2.02,1,2.02,2.02
IN,Gaya,2018,co,680.0,680.0,680.0,1,680.0,680.0
IN,Gaya,2018,no2,43.7,43.7,43.7,1,43.7,43.7
IN,Gaya,2018,o3,131.2,131.2,131.2,1,131.2,131.2
IN,Gaya,2018,pm25,105.0,105.0,105.0,1,105.0,105.0
IN,Gaya,2018,so2,9.5,9.5,9.5,1,9.5,9.5
IN,Gaya,2019,co,1250.0,1250.0,1250.0,1,1250.0,1250.0
IN,Gaya,2019,no2,14.4,14.4,14.4,1,14.4,14.4
IN,Gaya,2019,o3,3.4,3.4,3.4,1,3.4,3.4
IN,Gaya,2019,pm25,30.0,30.0,30.0,1,30.0,30.0
IN,Gaya,2019,so2,13.8,13.8,13.8,1,13.8,13.8
IN,Ghaziabad,2019,co,2003.3333333333333,1570.0,3757.0,3,4000.0,440.0
IN,Ghaziabad,2019,no2,102.46666666666665,107.7,108.60000000000001,3,108.7,91.0
IN,Ghaziabad,2019,o3,32.71,11.31,73.239,3,80.12,6.7
IN,Ghaziabad,2019,pm10,444.0,294.0,742.1999999999999,3,792.0,246.0
IN,Ghaziabad,2019,pm25,110.0,100.0,145.0,3,150.0,80.0
IN,Ghaziabad,2019,so2,66.46666666666665,29.0,143.02999999999997,3,155.7,14.7
IN,Greater Noida,2019,co,1210.0,1210.0,1210.0,1,1210.0,1210.0
IN,Greater Noida,2019,no2,34.8,34.8,34.8,1,34.8,34.8
IN,Greater Noida,2019,o3,44.7,44.7,44.7,1,44.7,44.7
IN,Greater Noida,2019,pm10,141.0,141.0,141.0,1,141.0,141.0
IN,Greater Noida,2019,pm25,51.0,51.0,51.0,1,51.0,51.0
IN,Greater Noida,2019,so2,36.8,36.8,36.8,1,36.8,36.8
IN,Gurgaon,2016,pm10,132.94,132.94,132.94,1,132.94,132.94
IN,Gurgaon,2018,co,240.0,240.0,240.0,1,240.0,240.0
IN,Gurgaon,2018,no2,18.89,18.89,18.89,1,18.89,18.89
IN,Gurgaon,2018,o3,10.57,10.57,10.57,1,10.57,10.57
IN,Gurgaon,2018,pm25,170.84,170.84,170.84,1,170.84,170.84
IN,Gurgaon,2018,so2,10.84,10.84,10.84,1,10.84,10.84
IN,Gurugram,2019,co,425.0,425.0,762.5,2,800.0,50.0
IN,Gurugram,2019,no2,19.47,19.47,27.281999999999996,2,28.15,10.79
IN,Gurugram,2019,o3,24.48,24.48,24.48,1,24.48,24.48
IN,Gurugram,2019,pm10,114.42,114.42,114.42,1,114.42,114.42
IN,Gurugram,2019,pm25,47.695,47.695,52.064499999999995,2,52.55,42.84
IN,Gurugram,2019,so2,4.51,4.51,4.51,1,4.51,4.51
IN,Guwahati,2019,co,260.0,260.0,260.0,1,260.0,260.0
IN,Guwahati,2019,no2,5.34,5.34,5.34,1,5.34,5.34
IN,Guwahati,2019,o3,44.16,44.16,44.16,1,44.16,44.16
IN,Guwahati,2019,pm10,19.0,19.0,19.0,1,19.0,19.0
IN,Guwahati,2019,pm25,9.0,9.0,9.0,1,9.0,9.0
IN,Guwahati,2019,so2,29.83,29.83,29.83,1,29.83,29.83
IN,Haldia,2019,co,0.0,0.0,0.0,1,0.0,0.0
IN,Haldia,2019,no2,15.5,15.5,15.5,1,15.5,15.5
IN,Haldia,2019,o3,12.0,12.0,12.0,1,12.0,12.0
IN,Haldia,2019,pm10,37.52,37.52,37.52,1,37.52,37.52
IN,Haldia,2019,so2,6.5,6.5,6.5,1,6.5,6.5
IN,Hapur,2019,co,570.0,570.0,570.0,1,570.0,570.0
IN,Hapur,2019,no2,8.6,8.6,8.6,1,8.6,8.6
IN,Hapur,2019,o3,38.4,38.4,38.4,1,38.4,38.4
IN,Hapur,2019,pm10,107.0,107.0,107.0,1,107.0,107.0
IN,Hapur,2019,pm25,22.0,22.0,22.0,1,22.0,22.0
IN,Hapur,2019,so2,5.1,5.1,5.1,1,5.1,5.1
IN,Hisar,2019,co,630.0,630.0,630.0,1,630.0,630.0
IN,Hisar,2019,no2,14.98,14.98,14.98,1,14.98,14.98
IN,Hisar,2019,o3,31.6,31.6,31.6,1,31.6,31.6
IN,Hisar,2019,pm10,89.37,89.37,89.37,1,89.37,89.37
IN,Hisar,2019,pm25,36.3,36.3,36.3,1,36.3,36.3
IN,Hisar,2019,so2,27.1,27.1,27.1,1,27.1,27.1
IN,Howrah,2019,co,615.0,615.0,772.5,2,790.0,440.0
IN,Howrah,2019,no2,27.47,27.47,34.544,2,35.33,19.61
IN,Howrah,2019,o3,11.225,11.225,16.4945,2,17.08,5.37
IN,Howrah,2019,pm10,42.2,42.2,52.37,2,53.5,30.9
IN,Howrah,2019,pm25,26.88,26.88,28.247999999999998,2,28.4,25.36
IN,Howrah,2019,so2,0.8400000000000001,0.8400000000000001,1.506,2,1.58,0.1
IN,Hubballi,2019,co,210.0,210.0,210.0,1,210.0,210.0
IN,Hubballi,2019,no2,9.94,9.94,9.94,1,9.94,9.94
IN,Hubballi,2019,o3,9.93,9.93,9.93,1,9.93,9.93
IN,Hubballi,2019,pm10,142.0,142.0,142.0,1,142.0,142.0
IN,Hubballi,2019,pm25,50.0,50.0,50.0,1,50.0,50.0
IN,Hubballi,2019,so2,20.76,20.76,20.76,1,20.76,20.76
IN,Hyderabad,2017,co,310.0,310.0,310.0,1,310.0,310.0
IN,Hyderabad,2017,o3,13.5,13.5,13.5,1,13.5,13.5
IN,Hyderabad,2017,pm25,23.0,23.0,23.0,1,23.0,23.0
IN,Hyderabad,2017,so2,5.5,5.5,5.5,1,5.5,5.5
IN,Hyderabad,2019,co,765.0,720.0,1180.0,6,1190.0,370.0
IN,Hyderabad,2019,no2,36.833333333333336,33.95,67.47500000000001,6,74.4,12.8
IN,Hyderabad,2019,o3,34.03333333333333,32.5,54.025,6,55.1,15.2
IN,Hyderabad,2019,pm10,170.4,174.0,185.4,5,187.0,148.0
IN,Hyderabad,2019,pm25,49.42857142857143,43.0,75.89999999999999,7,78.0,30.0
IN,Hyderabad,2019,so2,9.766666666666666,8.05,17.525,6,18.9,4.8
IN,Jaipur,2017,co,1220.0,1220.0,1220.0,1,1220.0,1220.0
IN,Jaipur,2017,no2,39.55,39.55,39.55,1,39.55,39.55
IN,Jaipur,2017,o3,116.63,116.63,116.63,1,116.63,116.63
IN,Jaipur,2017,pm10,70.2,70.2,70.2,1,70.2,70.2
IN,Jaipur,2017,pm25,24.0,24.0,24.0,1,24.0,24.0
IN,Jaipur,2017,so2,95.98,95.98,95.98,1,95.98,95.98
IN,Jaipur,2019,co,866.6666666666666,880.0,1042.0,3,1060.0,660.0
IN,Jaipur,2019,no2,30.266666666666666,31.83,41.109,3,42.14,16.83
IN,Jaipur,2019,o3,49.43666666666667,47.11,54.571,3,55.4,45.8
IN,Jaipur,2019,pm10,119.14,122.73,126.618,3,127.05,107.64
IN,Jaipur,2019,pm25,59.126666666666665,64.69,70.0,3,70.59,42.1
IN,Jaipur,2019,so2,51.97333333333333,10.19,124.067,3,136.72,9.01
IN,Jalandhar,2019,co,870.0,870.0,870.0,1,870.0,870.0
IN,Jalandhar,2019,no2,25.3,25.3,25.3,1,25.3,25.3
IN,Jalandhar,2019,o3,17.08,17.08,17.08,1,17.08,17.08
IN,Jalandhar,2019,pm10,83.72,83.72,83.72,1,83.72,83.72
IN,Jalandhar,2019,pm25,43.29,43.29,43.29,1,43.29,43.29
IN,Jalandhar,2019,so2,40.2,40.2,40.2,1,40.2,40.2
IN,Jind,2019,co,330.0,330.0,330.0,1,330.0,330.0
IN,Jind,2019,no2,18.28,18.28,18.28,1,18.28,18.28
IN,Jind,2019,o3,22.3,22.3,22.3,1,22.3,22.3
IN,Jind,2019,pm10,69.01,69.01,69.01,1,69.01,69.01
IN,Jind,2019,pm25,29.15,29.15,29.15,1,29.15,29.15
IN,Jind,2019,so2,13.83,13.83,13.83,1,13.83,13.83
IN,Jodhpur,2016,o3,5.63,5.63,5.63,1,5.63,5.63
IN,Jodhpur,2018,co,70.0,70.0,70.0,1,70.0,70.0
IN,Jodhpur,2018,no2,68.44,68.44,68.44,1,68.44,68.44
IN,Jodhpur,2018,pm10,353.0,353.0,353.0,1,353.0,353.0
IN,Jodhpur,2018,pm25,146.3,146.3,146.3,1,146.3,146.3
IN,Jodhpur,2018,so2,4.81,4.81,4.81,1,4.81,4.81
IN,Jodhpur,2019,co,1190.0,1190.0,1190.0,1,1190.0,1190.0
IN,Jodhpur,2019,no2,57.88,57.88,57.88,1,57.88,57.88
IN,Jodhpur,2019,o3,29.49,29.49,29.49,1,29.49,29.49
IN,Jodhpur,2019,pm10,556.3,556.3,556.3,1,556.3,556.3
IN,Jodhpur,2019,pm25,276.73,276.73,276.73,1,276.73,276.73
IN,Jodhpur,2019,so2,7.83,7.83,7.83,1,7.83,7.83
IN,Jorapokhar,2019,co,2650.0,2650.0,2650.0,1,2650.0,2650.0
IN,Jorapokhar,2019,no2,7.42,7.42,7.42,1,7.42,7.42
IN,Jorapokhar,2019,o3,13.8,13.8,13.8,1,13.8,13.8
IN,Jorapokhar,2019,pm10,45.9,45.9,45.9,1,45.9,45.9
IN,Jorapokhar,2019,pm25,0.0,0.0,0.0,1,0.0,0.0
IN,Jorapokhar,2019,so2,3.4,3.4,3.4,1,3.4,3.4
IN,Kaithal,2019,co,380.0,380.0,380.0,1,380.0,380.0
IN,Kaithal,2019,no2,14.79,14.79,14.79,1,14.79,14.79
IN,Kaithal,2019,o3,22.57,22.57,22.57,1,22.57,22.57
IN,Kaithal,2019,pm10,46.89,46.89,46.89,1,46.89,46.89
IN,Kaithal,2019,pm25,25.68,25.68,25.68,1,25.68,25.68
IN,Kaithal,2019,so2,5.1,5.1,5.1,1,5.1,5.1
IN,Kalaburagi,2019,co,50.0,50.0,50.0,1,50.0,50.0
IN,Kalaburagi,2019,no2,7.31,7.31,7.31,1,7.31,7.31
IN,Kalaburagi,2019,o3,15.03,15.03,15.03,1,15.03,15.03
IN,Kalaburagi,2019,pm10,138.0,138.0,138.0,1,138.0,138.0
IN,Kalaburagi,2019,pm25,39.0,39.0,39.0,1,39.0,39.0
IN,Kalaburagi,2019,so2,1.45,1.45,1.45,1,1.45,1.45
IN,Kanpur,2014,pm25,27.8,27.8,27.8,1,27.8,27.8
IN,Kanpur,2018,co,2450.0,2450.0,2450.0,1,2450.0,2450.0
IN,Kanpur,2018,no2,109.3,109.3,109.3,1,109.3,109.3
IN,Kanpur,2018,o3,11.7,11.7,11.7,1,11.7,11.7
IN,Kanpur,2018,pm25,167.0,167.0,167.0,1,167.0,167.0
IN,Kanpur,2018,so2,12.4,12.4,12.4,1,12.4,12.4
IN,Kanpur,2019,co,1280.0,1280.0,1280.0,1,1280.0,1280.0
IN,Kanpur,2019,no2,35.8,35.8,35.8,1,35.8,35.8
IN,Kanpur,2019,o3,37.6,37.6,37.6,1,37.6,37.6
IN,Kanpur,2019,pm25,85.0,85.0,85.0,1,85.0,85.0
IN,Kanpur,2019,so2,13.6,13.6,13.6,1,13.6,13.6
IN,Karnal,2019,co,320.0,320.0,320.0,1,320.0,320.0
IN,Karnal,2019,no2,14.61,14.61,14.61,1,14.61,14.61
IN,Karnal,2019,o3,40.95,40.95,40.95,1,40.95,40.95
IN,Karnal,2019,pm10,25.11,25.11,25.11,1,25.11,25.11
IN,Karnal,2019,pm25,77.69,77.69,77.69,1,77.69,77.69
IN,Karnal,2019,so2,25.35,25.35,25.35,1,25.35,25.35
IN,Khanna,2019,co,0.0,0.0,0.0,1,0.0,0.0
IN,Khanna,2019,no2,6.39,6.39,6.39,1,6.39,6.39
IN,Khanna,2019,o3,15.48,15.48,15.48,1,15.48,15.48
IN,Khanna,2019,pm10,43.47,43.47,43.47,1,43.47,43.47
IN,Khanna,2019,pm25,24.23,24.23,24.23,1,24.23,24.23
IN,Khanna,2019,so2,16.65,16.65,16.65,1,16.65,16.65
IN,Kolkata,2016,pm25,34.6,34.6,34.6,1,34.6,34.6
IN,Kolkata,2017,co,1275.0,1275.0,2044.5,2,2130.0,420.0
IN,Kolkata,2017,no2,27.155,27.155,38.4455,2,39.7,14.61
IN,Kolkata,2017,o3,30.155,30.155,31.2845,2,31.41,28.9
IN,Kolkata,2017,pm10,166.185,166.185,204.98850000000002,2,209.3,123.07
IN,Kolkata,2017,pm25,0.0,0.0,0.0,1,0.0,0.0
IN,Kolkata,2017,so2,2.545,2.545,4.8355,2,5.09,0.0
IN,Kolkata,2018,co,260.0,260.0,260.0,1,260.0,260.0
IN,Kolkata,2018,no2,20.15,20.15,20.15,1,20.15,20.15
IN,Kolkata,2018,o3,128.02,128.02,128.02,1,128.02,128.02
IN,Kolkata,2018,pm10,114.56,114.56,114.56,1,114.56,114.56
IN,Kolkata,2018,so2,11.68,11.68,11.68,1,11.68,11.68
IN,Kolkata,2019,co,590.0,590.0,590.0,1,590.0,590.0
IN,Kolkata,2019,no2,19.57,19.57,19.57,1,19.57,19.57
IN,Kolkata,2019,o3,15.91,15.91,15.91,1,15.91,15.91
IN,Kolkata,2019,pm10,18.6,18.6,18.6,1,18.6,18.6
IN,Kolkata,2019,pm25,24.4,24.4,31.24,2,32.0,16.8
IN,Kolkata,2019,so2,2.91,2.91,2.91,1,2.91,2.91
IN,Kota,2019,co,470.0,470.0,470.0,1,470.0,470.0
IN,Kota,2019,no2,34.02,34.02,34.02,1,34.02,34.02
IN,Kota,2019,o3,30.35,30.35,30.35,1,30.35,30.35
IN,Kota,2019,pm10,172.6,172.6,172.6,1,172.6,172.6
IN,Kota,2019,pm25,83.0,83.0,83.0,1,83.0,83.0
IN,Kota,2019,so2,13.07,13.07,13.07,1,13.07,13.07
IN,Kurukshetra ,2019,co,0.34,0.34,0.34,1,0.34,0.34
IN,Kurukshetra ,2019,no2,24.99,24.99,24.99,1,24.99,24.99
IN,Kurukshetra ,2019,o3,16.39,16.39,16.39,1,16.39,16.39
IN,Kurukshetra ,2019,pm10,41.28,41.28,41.28,1,41.28,41.28
IN,Kurukshetra ,2019,pm25,19.09,19.09,19.09,1,19.09,19.09
IN,Kurukshetra ,2019,so2,9.4,9.4,9.4,1,9.4,9.4
IN,Loni Dehat,2019,co,1030.0,1030.0,1030.0,1,1030.0,1030.0
IN,Loni Dehat,2019,no2,25.5,25.5,25.5,1,25.5,25.5
IN,Loni Dehat,2019,o3,44.51,44.51,44.51,1,44.51,44.51
IN,Loni Dehat,2019,pm10,279.0,279.0,279.0,1,279.0,279.0
IN,Loni Dehat,2019,pm25,91.0,91.0,91.0,1,91.0,91.0
IN,Loni Dehat,2019,so2,40.2,40.2,40.2,1,40.2,40.2
IN,Lucknow,2018,co,1270.0,1270.0,1342.0,2,1350.0,1190.0
IN,Lucknow,2018,no2,59.44,59.44,104.332,2,109.32,9.56
IN,Lucknow,2018,o3,19.343333333333334,22.72,26.572,3,27.0,8.31
IN,Lucknow,2018,pm25,207.625,207.625,222.93849999999998,2,224.64,190.61
IN,Lucknow,2018,so2,19.305,19.305,29.740499999999997,2,30.9,7.71
IN,Lucknow,2019,co,730.0,745.0,1024.0,4,1030.0,400.0
IN,Lucknow,2019,no2,28.0725,13.975,69.81149999999998,4,79.14,5.2
IN,Lucknow,2019,o3,18.22,18.22,27.886,2,28.96,7.48
IN,Lucknow,2019,pm25,65.955,67.955,114.89149999999998,4,119.3,8.61
IN,Lucknow,2019,so2,4.4325,5.215,7.004499999999999,4,7.3,0.0
IN,Ludhiana,2019,co,0.0,0.0,0.0,1,0.0,0.0
IN,Ludhiana,2019,no2,10.67,10.67,10.67,1,10.67,10.67
IN,Ludhiana,2019,o3,32.15,32.15,32.15,1,32.15,32.15
IN,Ludhiana,2019,pm10,43.94,43.94,43.94,1,43.94,43.94
IN,Ludhiana,2019,pm25,23.5,23.5,23.5,1,23.5,23.5
IN,Ludhiana,2019,so2,3.86,3.86,3.86,1,3.86,3.86
IN,Maihar,2019,co,600.0,600.0,600.0,1,600.0,600.0
IN,Maihar,2019,no2,17.71,17.71,17.71,1,17.71,17.71
IN,Maihar,2019,pm10,75.08,75.08,75.08,1,75.08,75.08
IN,Maihar,2019,pm25,12.45,12.45,12.45,1,12.45,12.45
IN,Maihar,2019,so2,21.17,21.17,21.17,1,21.17,21.17
IN,Mandi Gobindgarh,2019,co,490.0,490.0,490.0,1,490.0,490.0
IN,Mandi Gobindgarh,2019,no2,11.3,11.3,11.3,1,11.3,11.3
IN,Mandi Gobindgarh,2019,o3,7.7,7.7,7.7,1,7.7,7.7
IN,Mandi Gobindgarh,2019,pm10,52.92,52.92,52.92,1,52.92,52.92
IN,Mandi Gobindgarh,2019,pm25,16.94,16.94,16.94,1,16.94,16.94
IN,Mandi Gobindgarh,2019,so2,6.0,6.0,6.0,1,6.0,6.0
IN,Mandideep,2019,co,560.0,560.0,560.0,1,560.0,560.0
IN,Mandideep,2019,no2,11.3,11.3,11.3,1,11.3,11.3
IN,Mandideep,2019,o3,70.9,70.9,70.9,1,70.9,70.9
IN,Mandideep,2019,pm10,252.0,252.0,252.0,1,252.0,252.0
IN,Mandideep,2019,pm25,44.0,44.0,44.0,1,44.0,44.0
IN,Mandideep,2019,so2,24.3,24.3,24.3,1,24.3,24.3
IN,Mandikhera,2019,co,1020.0,1020.0,1020.0,1,1020.0,1020.0
IN,Mandikhera,2019,no2,19.99,19.99,19.99,1,19.99,19.99
IN,Mandikhera,2019,o3,27.32,27.32,27.32,1,27.32,27.32
IN,Mandikhera,2019,pm10,72.32,72.32,72.32,1,72.32,72.32
IN,Mandikhera,2019,pm25,33.84,33.84,33.84,1,33.84,33.84
IN,Mandikhera,2019,so2,3.77,3.77,3.77,1,3.77,3.77
IN,Manesar ,2019,co,1740.0,1740.0,1740.0,1,1740.0,1740.0
IN,Manesar ,2019,no2,103.97,103.97,103.97,1,103.97,103.97
IN,Manesar ,2019,o3,1.58,1.58,1.58,1,1.58,1.58
IN,Manesar ,2019,pm10,113.32,113.32,113.32,1,113.32,113.32
IN,Manesar ,2019,pm25,50.27,50.27,50.27,1,50.27,50.27
IN,Manesar ,2019,so2,86.71,86.71,86.71,1,86.71,86.71
IN,Moradabad,2019,co,390.0,390.0,390.0,1,390.0,390.0
IN,Moradabad,2019,no2,14.2,14.2,14.2,1,14.2,14.2
IN,Moradabad,2019,o3,87.8,87.8,87.8,1,87.8,87.8
IN,Moradabad,2019,pm10,124.0,124.0,124.0,1,124.0,124.0
IN,Moradabad,2019,pm25,46.0,46.0,46.0,1,46.0,46.0
IN,Moradabad,2019,so2,8.7,8.7,8.7,1,8.7,8.7
IN,Mumbai,2019,co,1810.0,1810.0,1810.0,1,1810.0,1810.0
IN,Mumbai,2019,no2,30.43,30.43,30.43,1,30.43,30.43
IN,Mumbai,2019,o3,11.7,11.7,11.7,1,11.7,11.7
IN,Mumbai,2019,pm10,105.41,105.41,105.41,1,105.41,105.41
IN,Mumbai,2019,pm25,20.22,20.22,20.922,2,21.0,19.44
IN,Mumbai,2019,so2,20.83,20.83,20.83,1,20.83,20.83
IN,Muzaffarnagar,2019,co,480.0,480.0,480.0,1,480.0,480.0
IN,Muzaffarnagar,2019,no2,7.6,7.6,7.6,1,7.6,7.6
IN,Muzaffarnagar,2019,o3,128.11,128.11,128.11,1,128.11,128.11
IN,Muzaffarnagar,2019,pm10,133.0,133.0,133.0,1,133.0,133.0
IN,Muzaffarnagar,2019,pm25,41.0,41.0,41.0,1,41.0,41.0
IN,Muzaffarnagar,2019,so2,5.6,5.6,5.6,1,5.6,5.6
IN,Muzaffarpur,2018,co,2080.0,2080.0,2080.0,1,2080.0,2080.0
IN,Muzaffarpur,2018,no2,43.4,43.4,43.4,1,43.4,43.4
IN,Muzaffarpur,2018,o3,2.4,2.4,2.4,1,2.4,2.4
IN,Muzaffarpur,2018,pm25,245.0,245.0,245.0,1,245.0,245.0
IN,Muzaffarpur,2018,so2,16.9,16.9,16.9,1,16.9,16.9
IN,Muzaffarpur,2019,co,-30.0,-30.0,-30.0,1,-30.0,-30.0
IN,Muzaffarpur,2019,no2,1.69,1.69,1.69,1,1.69,1.69
IN,Muzaffarpur,2019,o3,39.2,39.2,39.2,1,39.2,39.2
IN,Muzaffarpur,2019,pm25,43.0,43.0,43.0,1,43.0,43.0
IN,Muzaffarpur,2019,so2,5.76,5.76,5.76,1,5.76,5.76
IN,Nagpur,2019,co,820.0,820.0,820.0,1,820.0,820.0
IN,Nagpur,2019,no2,21.42,21.42,21.42,1,21.42,21.42
IN,Nagpur,2019,o3,138.21,138.21,138.21,1,138.21,138.21
IN,Nagpur,2019,pm10,84.25,84.25,84.25,1,84.25,84.25
IN,Nagpur,2019,pm25,49.42,49.42,49.42,1,49.42,49.42
IN,Nagpur,2019,so2,14.44,14.44,14.44,1,14.44,14.44
IN,Narnaul,2019,co,0.5,0.5,0.5,1,0.5,0.5
IN,Narnaul,2019,no2,31.72,31.72,31.72,1,31.72,31.72
IN,Narnaul,2019,o3,9.2,9.2,9.2,1,9.2,9.2
IN,Narnaul,2019,pm10,205.58,205.58,205.58,1,205.58,205.58
IN,Narnaul,2019,pm25,94.11,94.11,94.11,1,94.11,94.11
IN,Narnaul,2019,so2,6.8,6.8,6.8,1,6.8,6.8
IN,Nashik,2019,co,670.0,670.0,670.0,1,670.0,670.0
IN,Nashik,2019,no2,0.0,0.0,0.0,1,0.0,0.0
IN,Nashik,2019,o3,20.73,20.73,20.73,1,20.73,20.73
IN,Nashik,2019,pm10,63.72,63.72,63.72,1,63.72,63.72
IN,Nashik,2019,pm25,34.55,34.55,34.55,1,34.55,34.55
IN,Nashik,2019,so2,5.93,5.93,5.93,1,5.93,5.93
IN,Navi Mumbai,2017,pm25,20.4,20.4,20.4,1,20.4,20.4
IN,Navi Mumbai,2019,co,2480.0,2480.0,2480.0,1,2480.0,2480.0
IN,Navi Mumbai,2019,pm10,192.26,192.26,192.26,1,192.26,192.26
IN,Navi Mumbai,2019,so2,43.11,43.11,43.11,1,43.11,43.11
IN,Noida,2019,co,540.0,540.0,720.0,2,740.0,340.0
IN,Noida,2019,no2,8.75,8.75,16.625,2,17.5,0.0
IN,Noida,2019,o3,11.190000000000001,11.190000000000001,18.471,2,19.28,3.1
IN,Noida,2019,pm10,132.01,132.01,140.101,2,141.0,123.02
IN,Noida,2019,pm25,45.1,45.1,51.49,2,52.2,38.0
IN,Noida,2019,so2,11.3,11.3,11.3,1,11.3,11.3
IN,Pali,2019,co,590.0,590.0,590.0,1,590.0,590.0
IN,Pali,2019,no2,43.69,43.69,43.69,1,43.69,43.69
IN,Pali,2019,o3,13.97,13.97,13.97,1,13.97,13.97
IN,Pali,2019,pm10,179.41,179.41,179.41,1,179.41,179.41
IN,Pali,2019,pm25,94.81,94.81,94.81,1,94.81,94.81
IN,Pali,2019,so2,4.74,4.74,4.74,1,4.74,4.74
IN,Palwal ,2019,co,870.0,870.0,870.0,1,870.0,870.0
IN,Palwal ,2019,no2,19.23,19.23,19.23,1,19.23,19.23
IN,Palwal ,2019,o3,20.38,20.38,20.38,1,20.38,20.38
IN,Palwal ,2019,pm10,154.47,154.47,154.47,1,154.47,154.47
IN,Palwal ,2019,pm25,31.37,31.37,31.37,1,31.37,31.37
