country,city,season,pollutant,seasonal_avg
CL,Consultorio - San Vicente,spring,no2,13.95
CL,Consultorio - San Vicente,spring,pm10,70.0
CL,Consultorio - San Vicente,spring,pm25,40.0
CL,Consultorio - San Vicente,spring,so2,5.99
CL,Copiapo Sivica,spring,pm10,133.33
CL,Copiapo Sivica,spring,pm25,23.88
CL,Coquimbo,spring,pm25,17.585
CL,Coronel,autumn,pm10,0.0
CL,Coronel,autumn,so2,4.97
CL,Coronel,spring,co,3740.06
CL,Coronel,spring,no2,8.629999999999999
CL,Coronel,spring,o3,546.445
CL,Coronel,spring,pm10,37.955
CL,Coronel,spring,pm25,26.0
CL,Coronel,spring,so2,134.82999999999998
CL,Coronel,winter,co,0.0
CL,Coronel,winter,no2,16.49
CL,Coronel,winter,o3,5.95
CL,Coronel,winter,pm10,19.78
CL,Coronel,winter,so2,7.84
CL,Coronel Norte,spring,co,2906.65
CL,Coronel Norte,spring,o3,1.11
CL,Coronel Norte,spring,pm10,182.3
CL,Coronel Norte,spring,so2,3.09
CL,Coronel Sur,spring,o3,493.72
CL,Coronel Sur,winter,co,628.5
CL,Coronel Sur,winter,pm10,5.06
CL,Coronel Sur,winter,so2,8.55
CL,Coyhaique,spring,pm10,38.0
CL,Coyhaique,spring,pm25,14.0
CL,Coyhaique II,spring,co,939.2
CL,Coyhaique II,spring,no2,94.65
CL,Coyhaique II,spring,o3,25.34
CL,Coyhaique II,spring,pm10,43.0
CL,Coyhaique II,spring,pm25,13.0
CL,Coyhaique II,spring,so2,1.49
CL,Cuncumen ,spring,pm10,43.68
CL,Curicó,spring,pm10,78.26
CL,Curicó,spring,pm25,67.0
CL,El Bosque,spring,co,1841.53
CL,El Bosque,spring,no2,24.44
CL,El Bosque,spring,o3,4.17
CL,El Bosque,spring,pm10,150.0
CL,El Bosque,spring,pm25,32.0
CL,El Bosque,spring,so2,3.82
CL,El Sauce,spring,pm10,41.35
CL,Escuela E-10,spring,co,789.07
CL,Escuela E-10,spring,no2,10.21
CL,Escuela E-10,spring,o3,21.88
CL,Escuela E-10,spring,pm10,51.73
CL,Escuela E-10,spring,pm25,25.94
CL,Escuela E-10,spring,so2,367.68
CL,Freirina,spring,so2,5.343333333333334
CL,Gendarmería,winter,pm10,11.4
CL,Gendarmería,winter,pm25,46.24
CL,Gobernación,spring,pm10,173.83
CL,Gobernación,spring,so2,7.1
CL,Hualpén,spring,co,83.38
CL,Hualpén,spring,no2,103.285
CL,Hualpén,spring,o3,52.68
CL,Hualpén,spring,pm10,27.77
CL,Hualpén,spring,so2,1046.365
CL,Hualqui,spring,no2,7.52
CL,Hualqui,spring,o3,6.3
CL,Hualqui,spring,pm10,34.0
CL,Hualqui,spring,pm25,33.0
CL,Hualqui,spring,so2,1.52
CL,Huasco,spring,co,83.34
CL,Huasco,spring,no2,11.486666666666666
CL,Huasco,spring,o3,30.450000000000003
CL,Huasco,spring,pm10,59.88
CL,Huasco,spring,pm25,12.6125
CL,Huasco,spring,so2,8.321428571428571
CL,Huasco,winter,so2,2.58
CL,Independencia,spring,co,2008.21
CL,Independencia,spring,no2,130.28
CL,Independencia,spring,o3,1.04
CL,Independencia,spring,pm10,156.0
CL,Independencia,spring,pm25,48.0
CL,Independencia,winter,so2,0.0
CL,Indura,spring,co,376.64
CL,Indura,spring,no2,26.59
CL,Indura,spring,o3,24.45
CL,Indura,spring,pm10,51.33
CL,Indura,spring,so2,6.07
CL,Junta de Vecinos,spring,so2,9.76
CL,La Greda,spring,no2,17.03
CL,La Greda,spring,o3,10.84
CL,La Greda,spring,pm10,39.62
CL,La Greda,spring,so2,6.47
CL,La Unión,spring,o3,0.01
CL,La Unión,spring,pm25,35.0
CL,Las Condes,spring,co,206.06
CL,Las Condes,spring,no2,55.84
CL,Las Condes,spring,o3,19.44
CL,Las Condes,spring,pm10,107.0
CL,Las Condes,spring,pm25,13.0
CL,Las Gaviotas,spring,so2,0.0
CL,Liceo Polivalente,spring,no2,26.6
CL,Liceo Polivalente,spring,o3,15.11
CL,Liceo Polivalente,spring,pm10,85.0
CL,Liceo Polivalente,spring,pm25,62.0
CL,Liceo Polivalente,spring,so2,4.32
CL,Linares,spring,pm25,189.0
CL,Llayllay,winter,co,740.7
CL,Llayllay,winter,o3,983.1
CL,Llayllay,winter,pm10,57.87
CL,Llayllay,winter,so2,0.1651
CL,Lo Campo,spring,so2,6.0
CL,Loncura,spring,co,343.44
CL,Loncura,spring,no2,19.93
CL,Loncura,spring,o3,13.33
CL,Loncura,spring,pm10,29.61
CL,Loncura,spring,pm25,10.75
CL,Loncura,spring,so2,25.68
CL,Los Andes,spring,o3,15.71
CL,Los Maitenes,spring,co,281.85
CL,Los Maitenes,spring,no2,10.27
CL,Los Maitenes,spring,o3,16.24
CL,Los Maitenes,spring,pm10,27.13
CL,Los Maitenes,spring,so2,16.06
CL,Los Ángeles Oriente,spring,pm25,25.0
CL,Machalí,spring,so2,11.115
CL,Machal��,spring,so2,15.95
CL,Mirasol,spring,pm25,22.0
CL,Nueva Libertad,spring,co,1284.47
CL,Nueva Libertad,spring,no2,7.46
CL,Nueva Libertad,spring,pm10,64.98
CL,Nueva Libertad,spring,pm25,13.69
CL,Nueva Libertad,spring,so2,5.07
CL,Osorno,spring,pm10,61.0
CL,Osorno,spring,pm25,38.0
CL,Osorno,summer,co,0.0
CL,Osorno,summer,no2,0.0
CL,Osorno,summer,o3,0.0
CL,Osorno,summer,so2,0.0
CL,Padre Las Casas II,spring,co,318.49
CL,Padre Las Casas II,spring,pm10,41.0
CL,Padre Las Casas II,spring,pm25,35.0
CL,Padre Las Casas II,summer,no2,0.0
CL,Padre Las Casas II,summer,o3,0.0
CL,Padre Las Casas II,summer,so2,0.0
CL,Parque O'Higgins,spring,co,1854.58
CL,Parque O'Higgins,spring,no2,214.32
CL,Parque O'Higgins,spring,o3,8.45
CL,Parque O'Higgins,spring,pm10,159.0
CL,Parque O'Higgins,spring,pm25,49.0
CL,Parque O'Higgins,summer,so2,0.0
CL,Puchuncaví,spring,co,222.1
CL,Puchuncaví,spring,no2,24.775
CL,Puchuncaví,spring,o3,12.465
CL,Puchuncaví,spring,so2,49.62
CL,Puchuncaví,summer,co,0.0
CL,Puchuncaví,summer,pm10,0.0
CL,Puchuncaví,summer,pm25,0.0
CL,Pudahuel,spring,co,858.6
CL,Pudahuel,spring,no2,177.66
CL,Pudahuel,spring,o3,21.1
CL,Pudahuel,spring,pm10,188.0
CL,Pudahuel,spring,pm25,61.0
CL,Pudahuel,summer,so2,0.0
CL,Puente Alto,spring,co,384.42
CL,Puente Alto,spring,no2,55.65
CL,Puente Alto,spring,o3,31.21
CL,Puente Alto,spring,pm10,136.0
CL,Puente Alto,spring,pm25,17.0
CL,Puente Alto,spring,so2,27.04
CL,Puerto Montt,spring,pm25,7.0
CL,Punta Arenas,spring,pm25,4.43
CL,Punta Arenas,summer,co,0.0
CL,Punta Arenas,summer,no2,0.0
CL,Punta Arenas,summer,o3,0.0
CL,Punta Arenas,summer,pm10,0.0
CL,Punta Arenas,summer,so2,0.0
CL,Punteras,spring,no2,15.22
CL,Punteras,spring,pm10,25.0
CL,Punteras,spring,pm25,31.0
CL,Punteras,spring,so2,0.69
CL,Punteras,summer,co,0.0
CL,Punteras,summer,o3,0.0
CL,Puren,spring,pm10,140.0
CL,Puren,spring,pm25,115.5
CL,Puren,summer,co,0.0
CL,Puren,summer,no2,0.0
CL,Puren,summer,o3,0.0
CL,Puren,summer,so2,0.0
CL,QUILICURA ,spring,pm10,130.0
CL,QUILICURA ,spring,pm25,45.0
CL,QUILICURA ,summer,co,0.0
CL,QUILICURA ,summer,no2,0.0
CL,QUILICURA ,summer,o3,0.0
CL,QUILICURA ,summer,so2,0.0
CL,Quilicura,spring,co,777.9
CL,Quilicura,spring,no2,66.27
CL,Quilicura,spring,o3,4.46
CL,Quilicura,spring,pm10,111.95
CL,Quilicura,spring,pm25,30.52
CL,Quilicura,spring,so2,2.34
CL,Quillón,autumn,pm10,14.6
CL,Quillón,summer,pm25,0.0
CL,Quillón,winter,co,0.0
CL,Quillón,winter,no2,0.0
CL,Quillón,winter,o3,0.0
CL,Quillón,winter,so2,0.0
CL,Quilpue,summer,co,0.0
CL,Quilpue,summer,no2,0.0
CL,Quilpue,summer,o3,0.0
CL,Quilpue,summer,pm10,0.0
CL,Quilpue,summer,pm25,0.0
CL,Quilpue,summer,so2,0.0
CL,Quintero,spring,co,439.47
CL,Quintero,spring,no2,28.13
CL,Quintero,spring,o3,24.83
CL,Quintero,spring,pm10,26.83
CL,Quintero,spring,so2,113.065
CL,Quintero,summer,co,0.0
CL,Quintero,summer,no2,0.0
CL,Quintero,summer,o3,0.0
CL,Quintero,summer,pm10,0.0
CL,Quintero,summer,pm25,0.0
CL,Rancagua I,spring,co,1265.18
CL,Rancagua I,spring,pm10,92.0
CL,Rancagua I,spring,pm25,33.0
CL,Rancagua I,spring,so2,6.82
CL,Rancagua I,summer,no2,0.0
CL,Rancagua I,summer,o3,0.0
CL,Rancagua II,spring,pm10,36.75
CL,Rancagua II,spring,pm25,34.0
CL,Rancagua II,summer,co,0.0
CL,Rancagua II,summer,no2,0.0
CL,Rancagua II,summer,o3,0.0
CL,Rancagua II,summer,so2,0.0
CL,Rengo,spring,pm10,43.0
CL,Rengo,spring,pm25,24.0
CL,Rengo,summer,co,0.0
CL,Rengo,summer,no2,0.0
CL,Rengo,summer,o3,0.0
CL,Rengo,summer,so2,0.0
CL,Romeral,spring,so2,8.0
CL,Romeral,summer,co,0.0
CL,Romeral,summer,no2,0.0
CL,Romeral,summer,o3,0.0
CL,Romeral,summer,pm10,0.0
CL,Romeral,summer,pm25,0.0
CL,Ránquil,winter,co,0.0
CL,Ránquil,winter,no2,0.0
CL,Ránquil,winter,o3,0.0
CL,Ránquil,winter,pm10,0.0
CL,Ránquil,winter,so2,0.0
CL,San Fernando,autumn,no2,21.0
CL,San Fernando,autumn,so2,7.0
CL,San Fernando,spring,o3,15.11
CL,San Fernando,spring,pm10,34.78
CL,San Fernando,spring,pm25,22.0
CL,San Fernando,summer,co,0.0
CL,Santa Margarita,spring,so2,6.0
CL,Santa Margarita,summer,co,0.0
CL,Santa Margarita,summer,no2,0.0
CL,Santa Margarita,summer,o3,0.0
CL,Santa Margarita,summer,pm10,0.0
CL,Santa Margarita,summer,pm25,0.0
CL,Santiago,spring,pm10,38.0
CL,Santiago,spring,pm25,28.0
CL,Sierra Gorda ,spring,pm10,49.0
CL,Sierra Gorda ,spring,pm25,6.0
CL,Sierra Gorda ,summer,co,0.0
CL,Sierra Gorda ,summer,no2,0.0
CL,Sierra Gorda ,summer,o3,0.0
CL,Sierra Gorda ,summer,so2,0.0
CL,Talagante,spring,co,563.59
CL,Talagante,spring,no2,57.15
CL,Talagante,spring,o3,9.57
CL,Talagante,spring,pm10,127.0
CL,Talagante,spring,pm25,49.0
CL,Talagante,spring,so2,10.51
CL,Talca,spring,co,903.82
CL,Talca,spring,no2,25.4
CL,Talca,spring,o3,24.53
CL,Talca,spring,pm10,120.0
CL,Talca,spring,pm25,106.0
CL,Talca,spring,so2,1.79
CL,Talcahuano,spring,pm10,59.87
CL,Talcahuano,spring,so2,3.15
CL,Temuco,spring,co,189.56
CL,Temuco,spring,pm10,27.0
CL,Temuco,spring,pm25,18.5
CL,Temuco,summer,pm10,0.0
CL,Temuco,summer,pm25,0.0
CL,Tocopilla,spring,pm25,17.24
CL,U.C. Maule,spring,pm10,120.0
CL,U.C. Maule,spring,pm25,90.0
CL,U.C. Maule,summer,co,0.0
CL,U.C. Maule,summer,no2,0.0
CL,U.C. Maule,summer,o3,0.0
CL,U.C. Maule,summer,so2,0.0
CL,Universidad de Talca,spring,pm10,110.0
CL,Universidad de Talca,spring,pm25,87.0
CL,Universidad de Talca,summer,co,0.0
CL,Universidad de Talca,summer,no2,0.0
CL,Universidad de Talca,summer,o3,0.0
CL,Universidad de Talca,summer,so2,0.0
CL,Valdivia,autumn,o3,2.94
CL,Valdivia,spring,co,118.35
CL,Valdivia,spring,pm10,12.0
CL,Valdivia,spring,pm25,11.0
CL,Valdivia,spring,so2,0.98
CL,Valdivia,summer,no2,0.0
CL,Valle Alegre,spring,no2,14.09
CL,Valle Alegre,spring,o3,13.2
CL,Valle Alegre,spring,so2,9.47
CL,Valle Alegre,summer,co,0.0
CL,Valle Alegre,summer,pm10,0.0
CL,Valle Alegre,summer,pm25,0.0
CL,Valparaiso,spring,o3,0.031
CL,Valparaiso,spring,pm25,10.16
CL,Valparaiso,summer,co,0.0
CL,Valparaiso,summer,no2,0.0
CL,Valparaiso,summer,pm10,0.0
CL,Valparaiso,summer,so2,0.0
CL,Ventanas,spring,no2,20.35
CL,Ventanas,spring,o3,22.08
CL,Ventanas,spring,pm10,65.44
CL,Ventanas,spring,pm25,32.17
CL,Ventanas,spring,so2,25.98
CL,Ventanas,summer,co,0.0
CL,Vialidad,spring,pm25,39.0
CL,Viña del Mar,spring,pm10,44.46
CL,Viña del Mar,spring,pm25,20.0
CL,Viña del Mar,summer,co,0.0
CL,Viña del Mar,summer,no2,0.0
CL,Viña del Mar,summer,o3,0.0
CL,Viña del Mar,summer,so2,0.0
CN,Anqing,autumn,co,570.0
CN,Anqing,autumn,no2,34.0
CN,Anqing,autumn,o3,55.0
CN,Anqing,autumn,pm10,81.0
CN,Anqing,autumn,pm25,81.0
CN,Anqing,autumn,so2,7.0
CN,Anqing,summer,co,668.0
CN,Anqing,summer,no2,13.0
CN,Anqing,summer,o3,61.0
CN,Anqing,summer,pm10,27.0
CN,Anqing,summer,pm25,6.0
CN,Anqing,summer,so2,3.0
CN,Beijing,autumn,pm25,173.0
CN,Beijing,spring,pm25,46.0
CN,Bengbu,autumn,co,560.0
CN,Bengbu,autumn,no2,57.0
CN,Bengbu,autumn,o3,46.0
CN,Bengbu,autumn,pm10,47.0
CN,Bengbu,autumn,pm25,35.0
CN,Bengbu,autumn,so2,17.0
CN,Bozhou,autumn,co,466.0
CN,Bozhou,autumn,no2,26.0
CN,Bozhou,autumn,o3,58.0
CN,Bozhou,autumn,pm10,66.0
CN,Bozhou,autumn,pm25,30.0
CN,Bozhou,autumn,so2,12.0
CN,Chengdu,spring,pm25,-9999.0
CN,Fuyang,autumn,co,529.3333333333334
CN,Fuyang,autumn,no2,19.0
CN,Fuyang,autumn,o3,67.0
CN,Fuyang,autumn,pm10,63.0
CN,Fuyang,autumn,pm25,41.666666666666664
CN,Fuyang,autumn,so2,9.666666666666666
CN,Guangzhou,spring,pm25,32.0
CN,Hefei,autumn,co,636.0
CN,Hefei,autumn,no2,63.5
CN,Hefei,autumn,o3,23.0
CN,Hefei,autumn,pm10,80.0
CN,Hefei,autumn,pm25,42.0
CN,Hefei,autumn,so2,11.5
CN,Huaibei,autumn,co,447.0
CN,Huaibei,autumn,no2,20.0
CN,Huaibei,autumn,o3,84.0
CN,Huaibei,autumn,pm10,60.0
CN,Huaibei,autumn,pm25,43.0
CN,Huaibei,autumn,so2,10.0
CN,Huainan,autumn,co,662.0
CN,Huainan,autumn,no2,27.0
CN,Huainan,autumn,o3,59.0
CN,Huainan,autumn,pm10,73.0
CN,Huainan,autumn,pm25,49.0
CN,Huainan,autumn,so2,13.0
CN,Huangshan,autumn,co,710.5
CN,Huangshan,autumn,no2,16.5
CN,Huangshan,autumn,o3,23.0
CN,Huangshan,autumn,pm10,33.0
CN,Huangshan,autumn,pm25,23.0
CN,Huangshan,autumn,so2,9.5
CN,Ma'anshan,summer,co,2489.0
CN,Ma'anshan,summer,no2,40.0
CN,Ma'anshan,summer,o3,189.0
CN,Ma'anshan,summer,pm10,80.0
CN,Ma'anshan,summer,pm25,28.0
CN,Ma'anshan,summer,so2,53.0
CN,Shanghai,spring,pm25,68.0
CN,Shenyang,spring,pm25,40.0
CN,Suzhou,autumn,co,497.0
CN,Suzhou,autumn,no2,30.0
CN,Suzhou,autumn,o3,65.0
CN,Suzhou,autumn,pm10,64.0
CN,Suzhou,autumn,pm25,39.0
CN,Suzhou,autumn,so2,17.0
CN,Tongling,autumn,co,512.0
CN,Tongling,autumn,no2,29.0
CN,Tongling,autumn,o3,46.0
CN,Tongling,autumn,pm10,47.0
CN,Tongling,autumn,pm25,31.0
CN,Tongling,autumn,so2,10.0
CN,Wuhu,autumn,co,801.0
CN,Wuhu,autumn,no2,41.0
CN,Wuhu,autumn,o3,41.0
CN,Wuhu,autumn,pm10,59.0
CN,Wuhu,autumn,pm25,35.0
CN,Wuhu,autumn,so2,13.0
CN,Xuancheng,autumn,co,371.0
CN,Xuancheng,autumn,no2,49.0
CN,Xuancheng,autumn,o3,56.0
CN,Xuancheng,autumn,pm10,58.0
CN,Xuancheng,autumn,pm25,30.0
CN,Xuancheng,autumn,so2,16.0
CN,七台河市,spring,co,450.0
CN,七台河市,spring,no2,17.5
CN,七台河市,spring,o3,85.5
CN,七台河市,spring,pm10,29.0
CN,七台河市,spring,pm25,20.5
CN,七台河市,spring,so2,2.5
CN,三亚市,spring,co,550.0
CN,三亚市,spring,no2,11.5
CN,三亚市,spring,o3,101.0
CN,三亚市,spring,pm10,23.0
CN,三亚市,spring,pm25,12.0
CN,三亚市,spring,so2,2.5
CN,三明市,spring,co,875.0
CN,三明市,spring,no2,28.25
CN,三明市,spring,o3,101.0
CN,三明市,spring,pm10,45.5
CN,三明市,spring,pm25,20.5
CN,三明市,spring,so2,3.0
CN,三门峡市,spring,co,500.0
CN,三门峡市,spring,no2,24.0
CN,三门峡市,spring,o3,170.0
CN,三门峡市,spring,pm10,35.0
CN,三门峡市,spring,pm25,15.0
CN,三门峡市,spring,so2,5.0
CN,上海市,spring,co,725.0
CN,上海市,spring,no2,51.5
CN,上海市,spring,o3,329.0
CN,上海市,spring,pm10,133.5
CN,上海市,spring,pm25,64.75
CN,上海市,spring,so2,7.625
CN,上饶市,spring,co,200.0
CN,上饶市,spring,no2,33.0
CN,上饶市,spring,o3,163.0
CN,上饶市,spring,pm10,64.5
CN,上饶市,spring,pm25,33.5
CN,上饶市,spring,so2,14.5
CN,东莞市,spring,co,780.0
CN,东莞市,spring,no2,36.4
CN,东莞市,spring,o3,88.4
CN,东莞市,spring,pm10,39.6
CN,东莞市,spring,pm25,34.6
CN,东莞市,spring,so2,8.8
CN,东营市,spring,co,800.0
CN,东营市,spring,no2,118.0
CN,东营市,spring,o3,292.0
CN,东营市,spring,pm10,136.0
CN,东营市,spring,pm25,61.0
CN,东营市,spring,so2,13.0
CN,中卫市,spring,co,500.0
CN,中卫市,spring,no2,13.666666666666666
CN,中卫市,spring,o3,161.66666666666666
CN,中卫市,spring,pm10,50.333333333333336
CN,中卫市,spring,pm25,17.333333333333332
CN,中卫市,spring,so2,8.333333333333334
CN,中山市,spring,co,666.6666666666666
CN,中山市,spring,no2,25.0
CN,中山市,spring,o3,87.66666666666667
CN,中山市,spring,pm10,36.0
CN,中山市,spring,pm25,26.666666666666668
CN,中山市,spring,so2,2.0
CN,临夏州,spring,co,400.0
CN,临夏州,spring,no2,42.0
CN,临夏州,spring,o3,134.0
CN,临夏州,spring,pm10,45.0
CN,临夏州,spring,pm25,31.0
CN,临夏州,spring,so2,5.0
CN,临安市,spring,co,700.0
CN,临安市,spring,no2,20.0
CN,临安市,spring,o3,189.0
CN,临安市,spring,pm10,57.5
CN,临安市,spring,pm25,19.0
CN,临安市,spring,so2,13.0
CN,临汾市,spring,co,1080.0
CN,临汾市,spring,no2,66.2
CN,临汾市,spring,o3,244.6
CN,临汾市,spring,pm10,84.8
CN,临汾市,spring,pm25,34.0
CN,临汾市,spring,so2,12.2
CN,临沂市,spring,co,900.0
CN,临沂市,spring,no2,38.333333333333336
CN,临沂市,spring,o3,219.33333333333334
CN,临沂市,spring,pm10,102.0
CN,临沂市,spring,pm25,44.0
CN,临沂市,spring,so2,20.333333333333332
CN,丹东市,spring,co,1300.0
CN,丹东市,spring,no2,27.5
CN,丹东市,spring,o3,232.25
CN,丹东市,spring,pm10,92.5
CN,丹东市,spring,pm25,52.75
CN,丹东市,spring,so2,22.25
CN,丽水市,spring,co,433.3333333333333
CN,丽水市,spring,no2,15.0
CN,丽水市,spring,o3,177.66666666666666
CN,丽水市,spring,pm10,67.33333333333333
CN,丽水市,spring,pm25,25.666666666666668
CN,丽水市,spring,so2,6.666666666666667
CN,丽江市,spring,co,833.3333333333334
CN,丽江市,spring,no2,25.666666666666668
CN,丽江市,spring,o3,153.0
CN,丽江市,spring,pm10,31.666666666666668
CN,丽江市,spring,pm25,17.0
CN,丽江市,spring,so2,6.333333333333333
CN,义乌市,spring,co,600.0
CN,义乌市,spring,no2,43.0
CN,义乌市,spring,o3,151.5
CN,义乌市,spring,pm10,79.5
CN,义乌市,spring,pm25,31.5
CN,义乌市,spring,so2,8.5
CN,乌兰察布市,spring,co,500.0
CN,乌兰察布市,spring,no2,30.0
CN,乌兰察布市,spring,o3,182.0
CN,乌兰察布市,spring,pm10,36.0
CN,乌兰察布市,spring,pm25,21.0
CN,乌兰察布市,spring,so2,14.0
CN,乌海市,spring,co,850.0
CN,乌海市,spring,no2,81.0
CN,乌海市,spring,o3,178.0
CN,乌海市,spring,pm10,97.0
CN,乌海市,spring,pm25,25.5
CN,乌海市,spring,so2,25.0
CN,乌鲁木齐市,spring,co,460.0
CN,乌鲁木齐市,spring,no2,23.6
CN,乌鲁木齐市,spring,o3,94.6
CN,乌鲁木齐市,spring,pm10,21.0
CN,乌鲁木齐市,spring,pm25,14.0
CN,乌鲁木齐市,spring,so2,4.6
CN,乐山市,spring,co,733.3333333333334
CN,乐山市,spring,no2,36.0
CN,乐山市,spring,o3,166.0
CN,乐山市,spring,pm10,65.66666666666667
CN,乐山市,spring,pm25,41.666666666666664
CN,乐山市,spring,so2,5.666666666666667
CN,九江市,autumn,co,1000.0
CN,九江市,autumn,no2,61.0
CN,九江市,autumn,o3,65.0
CN,九江市,autumn,pm10,118.0
CN,九江市,autumn,pm25,88.0
CN,九江市,autumn,so2,68.0
CN,九江市,spring,co,685.7142857142857
CN,九江市,spring,no2,40.142857142857146
CN,九江市,spring,o3,172.57142857142858
CN,九江市,spring,pm10,81.14285714285714
CN,九江市,spring,pm25,43.714285714285715
CN,九江市,spring,so2,16.571428571428573
CN,乳山市,spring,co,1250.0
CN,乳山市,spring,no2,34.0
CN,乳山市,spring,o3,252.0
CN,乳山市,spring,pm10,108.5
CN,乳山市,spring,pm25,62.5
CN,乳山市,spring,so2,6.0
CN,云浮市,spring,co,850.0
CN,云浮市,spring,no2,22.0
CN,云浮市,spring,o3,56.5
CN,云浮市,spring,pm10,44.0
CN,云浮市,spring,pm25,31.0
CN,云浮市,spring,so2,9.0
CN,五家渠市,spring,co,400.0
CN,五家渠市,spring,no2,8.0
CN,五家渠市,spring,o3,98.0
CN,五家渠市,spring,pm10,9.0
CN,五家渠市,spring,pm25,5.0
CN,五家渠市,spring,so2,5.0
CN,亳州市,spring,co,700.0
CN,亳州市,spring,no2,17.0
CN,亳州市,spring,o3,182.0
CN,亳州市,spring,pm10,78.0
CN,亳州市,spring,pm25,21.0
CN,亳州市,spring,so2,7.0
CN,伊春市,spring,co,500.0
CN,伊春市,spring,no2,16.333333333333332
CN,伊春市,spring,o3,64.0
CN,伊春市,spring,pm10,28.333333333333332
CN,伊春市,spring,pm25,12.666666666666666
CN,伊春市,spring,so2,4.0
CN,伊犁哈萨克州,spring,co,800.0
CN,伊犁哈萨克州,spring,no2,18.0
CN,伊犁哈萨克州,spring,o3,110.0
CN,伊犁哈萨克州,spring,pm10,11.0
CN,伊犁哈萨克州,spring,pm25,8.0
CN,伊犁哈萨克州,spring,so2,6.0
CN,佛山市,spring,co,866.6666666666666
CN,佛山市,spring,no2,48.0
CN,佛山市,spring,o3,87.33333333333333
CN,佛山市,spring,pm10,21.0
CN,佛山市,spring,pm25,15.333333333333334
CN,佛山市,spring,so2,4.166666666666667
CN,佳木斯市,spring,co,375.0
CN,佳木斯市,spring,no2,13.0
CN,佳木斯市,spring,o3,79.0
CN,佳木斯市,spring,pm10,18.0
CN,佳木斯市,spring,pm25,9.25
CN,佳木斯市,spring,so2,3.5
CN,保定市,spring,co,580.0
CN,保定市,spring,no2,38.8
CN,保定市,spring,o3,290.6
CN,保定市,spring,pm10,91.8
CN,保定市,spring,pm25,39.8
CN,保定市,spring,so2,15.6
CN,信阳市,spring,co,525.0
CN,信阳市,spring,no2,19.75
CN,信阳市,spring,o3,195.25
CN,信阳市,spring,pm10,62.5
CN,信阳市,spring,pm25,40.0
CN,信阳市,spring,so2,6.0
CN,克州,spring,co,400.0
CN,克州,spring,no2,12.0
CN,克州,spring,o3,124.0
CN,克州,spring,pm10,99.0
CN,克州,spring,pm25,15.0
CN,克州,spring,so2,7.0
CN,克拉玛依市,spring,co,650.0
CN,克拉玛依市,spring,no2,18.75
CN,克拉玛依市,spring,o3,113.5
CN,克拉玛依市,spring,pm10,38.5
CN,克拉玛依市,spring,pm25,8.25
CN,克拉玛依市,spring,so2,6.0
CN,六安市,spring,co,533.3333333333334
CN,六安市,spring,no2,27.0
CN,六安市,spring,o3,132.66666666666666
CN,六安市,spring,pm10,72.33333333333333
CN,六安市,spring,pm25,30.666666666666668
CN,六安市,spring,so2,6.0
CN,六盘水市,spring,co,525.0
CN,六盘水市,spring,no2,12.25
CN,六盘水市,spring,o3,119.5
CN,六盘水市,spring,pm10,52.25
CN,六盘水市,spring,pm25,29.25
CN,六盘水市,spring,so2,8.25
CN,兰州市,spring,co,580.0
CN,兰州市,spring,no2,29.6
CN,兰州市,spring,o3,170.2
CN,兰州市,spring,pm10,87.0
CN,兰州市,spring,pm25,27.6
CN,兰州市,spring,so2,9.6
CN,兴安盟,spring,co,433.3333333333333
CN,兴安盟,spring,no2,26.666666666666668
CN,兴安盟,spring,o3,133.0
CN,兴安盟,spring,pm10,46.0
CN,兴安盟,spring,pm25,23.333333333333332
CN,兴安盟,spring,so2,5.0
CN,内江市,spring,co,533.3333333333334
CN,内江市,spring,no2,39.0
CN,内江市,spring,o3,160.33333333333334
CN,内江市,spring,pm10,74.0
CN,内江市,spring,pm25,49.333333333333336
CN,内江市,spring,so2,8.666666666666666
CN,凉山州,spring,co,800.0
CN,凉山州,spring,no2,14.0
CN,凉山州,spring,o3,171.0
CN,凉山州,spring,pm10,54.0
CN,凉山州,spring,pm25,30.0
CN,凉山州,spring,so2,10.0
CN,包头市,spring,co,550.0
CN,包头市,spring,no2,36.75
CN,包头市,spring,o3,152.0
CN,包头市,spring,pm10,63.25
CN,包头市,spring,pm25,23.0
CN,包头市,spring,so2,9.25
CN,北京市,spring,co,930.0
CN,北京市,spring,no2,47.3
CN,北京市,spring,o3,289.1
CN,北京市,spring,pm10,89.3
CN,北京市,spring,pm25,35.7
CN,北京市,spring,so2,4.2
CN,北海市,spring,co,775.0
CN,北海市,spring,no2,18.25
CN,北海市,spring,o3,154.0
CN,北海市,spring,pm10,65.0
CN,北海市,spring,pm25,33.0
CN,北海市,spring,so2,12.5
CN,十堰市,spring,co,733.3333333333334
CN,十堰市,spring,no2,34.333333333333336
CN,十堰市,spring,o3,169.66666666666666
CN,十堰市,spring,pm10,36.333333333333336
CN,十堰市,spring,pm25,23.333333333333332
CN,十堰市,spring,so2,8.333333333333334
CN,南京市,spring,co,925.0
CN,南京市,spring,no2,107.75
CN,南京市,spring,o3,214.875
CN,南京市,spring,pm10,77.75
CN,南京市,spring,pm25,39.0
CN,南京市,spring,so2,17.125
CN,南充市,spring,co,666.6666666666666
CN,南充市,spring,no2,33.333333333333336
CN,南充市,spring,o3,153.33333333333334
CN,南充市,spring,pm10,81.0
CN,南充市,spring,pm25,41.666666666666664
CN,南充市,spring,so2,5.0
CN,南宁市,spring,co,785.7142857142857
